CompanyName;FirstName;LastName;Address;Country;OrderID;OrderDate;RequiredDate;ShippedDate;Freight;UnitPrice;Quantity;ProductName;NumInStore
Die Wandernde Kuh;Rita;Müller;Adenauerallee 900;Germany;10632;2000-11-26;2000-12-24;2000-12-01;41;17;23;Geitost;789
La maison d´Asie;Annette;Roulet;1 rue Alsace-Lorraine;France;10631;2000-11-26;2000-12-24;2000-11-27;1;21;11;Rhönbräu Klosterbier;667
Königlich Essen;Philip;Cramer;Maubelstr 90;Germany;10630;2000-11-25;2000-12-23;2000-12-01;32;34;15;Pâté chinois;1600
Königlich Essen;Philip;Cramer;Maubelstr 90;Germany;10630;2000-11-25;2000-12-23;2000-12-01;32;29;38;Lakkalikööri;2000
Blondel père et fils;Frédérique;Citeaux;24, place Kléber;France;10628;2000-11-24;2000-12-22;2000-12-02;30;29;28;Te från himlen;5000
Godos Cocina Típica;José;Pedro Freyre;C/ Romero, 33;Spain;10629;2000-11-24;2000-12-22;2000-12-02;85;114;23;Thüringer Rostbratwurst;200
Godos Cocina Típica;José;Pedro Freyre;C/ Romero, 33;Spain;10629;2000-11-24;2000-12-22;2000-12-02;85;42;12;Wimmers gute Semmelknödel;888
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10627;2000-11-23;2001-01-04;2000-12-03;107;54;18;Tarte au sucre;300
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10627;2000-11-23;2001-01-04;2000-12-03;107;27;38;Röd Kaviar;125
Sillmästaren AB;Christina;Berglund;Berguvsvägen  8;Sweden;10626;2000-11-23;2000-12-21;2000-12-02;139;42;23;Camembert Pierrot;55
Sillmästaren AB;Christina;Berglund;Berguvsvägen  8;Sweden;10626;2000-11-23;2000-12-21;2000-12-02;139;41;15;Perth Pasties;500
Sillmästaren AB;Christina;Berglund;Berguvsvägen  8;Sweden;10626;2000-11-23;2000-12-21;2000-12-02;139;32;23;Fløtemysost;445
Ana Trujillo Emparedados y helados;Ana;Trujillo;Avda de la Constitución 2222;Mexico;10625;2000-11-20;2000-12-18;2000-11-26;44;42;13;Camembert Pierrot;55
Ana Trujillo Emparedados y helados;Ana;Trujillo;Avda de la Constitución 2222;Mexico;10625;2000-11-20;2000-12-18;2000-11-26;44;34;6;Tofu;450
Ana Trujillo Emparedados y helados;Ana;Trujillo;Avda de la Constitución 2222;Mexico;10625;2000-11-20;2000-12-18;2000-11-26;44;25;8;Singaporean Hokkien Fried Mee;0
Frankenversand;Peter;Franken;Berliner Platz 43;Germany;10623;2000-11-19;2000-12-17;2000-11-24;97;34;24;Tofu;450
Frankenversand;Peter;Franken;Berliner Platz 43;Germany;10623;2000-11-19;2000-12-17;2000-11-24;97;29;33;Steeleye Stout;3400
Frankenversand;Peter;Franken;Berliner Platz 43;Germany;10623;2000-11-19;2000-12-17;2000-11-24;97;23;28;Sir Rodney´s Scones;800
Frankenversand;Peter;Franken;Berliner Platz 43;Germany;10623;2000-11-19;2000-12-17;2000-11-24;97;22;18;Teatime Chocolate Biscuits;4000
Frankenversand;Peter;Franken;Berliner Platz 43;Germany;10623;2000-11-19;2000-12-17;2000-11-24;97;19;6;Guaraná Fantástica;2678
The Cracker Box;Liu;Wong;55 Grizzly Peak Rd;USA;10624;2000-11-19;2000-12-17;2000-12-01;95;114;9;Thüringer Rostbratwurst;200
The Cracker Box;Liu;Wong;55 Grizzly Peak Rd;USA;10624;2000-11-19;2000-12-17;2000-12-01;95;51;13;Rössle Sauerkraut;88
The Cracker Box;Liu;Wong;55 Grizzly Peak Rd;USA;10624;2000-11-19;2000-12-17;2000-12-01;95;31;13;Gula Malacca;995
Ricardo Adocicados;Janete;Limeira;Av Copacabana, 267;Brazil;10622;2000-11-18;2000-12-16;2000-11-23;51;30;23;Sill;290
Ricardo Adocicados;Janete;Limeira;Av Copacabana, 267;Brazil;10622;2000-11-18;2000-12-16;2000-11-23;51;25;21;Scottish Longbreads;5000
Island Trading;Helen;Bennett;Garden House Crowther Way;UK;10621;2000-11-17;2000-12-15;2000-11-23;24;32;18;Fløtemysost;445
Island Trading;Helen;Bennett;Garden House Crowther Way;UK;10621;2000-11-17;2000-12-15;2000-11-23;24;27;23;Outback Lager;2300
Island Trading;Helen;Bennett;Garden House Crowther Way;UK;10621;2000-11-17;2000-12-15;2000-11-23;24;22;13;Tunnbröd;0
Island Trading;Helen;Bennett;Garden House Crowther Way;UK;10621;2000-11-17;2000-12-15;2000-11-23;24;22;8;Teatime Chocolate Biscuits;4000
Laughing Bacchus Wine Cellars;Yoshi;Tannamuri;1900 Oak St;Canada;10620;2000-11-17;2000-12-15;2000-11-26;1;21;8;Filo Mix;78
Laughing Bacchus Wine Cellars;Yoshi;Tannamuri;1900 Oak St;Canada;10620;2000-11-17;2000-12-15;2000-11-26;1;19;8;Guaraná Fantástica;2678
Mère Paillarde;Jean;Fresnière;43 rue St Laurent;Canada;10619;2000-11-16;2000-12-14;2000-11-19;91;32;43;Gustaf´s Knäckebröd;869
Mère Paillarde;Jean;Fresnière;43 rue St Laurent;Canada;10619;2000-11-16;2000-12-14;2000-11-19;91;23;45;Sir Rodney´s Scones;800
Mère Paillarde;Jean;Fresnière;43 rue St Laurent;Canada;10618;2000-11-13;2000-12-25;2000-11-20;155;45;23;Gnocchi di nonna Alice;980
Mère Paillarde;Jean;Fresnière;43 rue St Laurent;Canada;10618;2000-11-13;2000-12-25;2000-11-20;155;35;73;Grandma´s Boysenberry Spread;489
Mère Paillarde;Jean;Fresnière;43 rue St Laurent;Canada;10618;2000-11-13;2000-12-25;2000-11-20;155;25;18;Scottish Longbreads;5000
Great Lakes Food Market;Howard;Snyder;2732 Baker Blvd;USA;10617;2000-11-12;2000-12-10;2000-11-16;19;59;33;Raclette Courdavault;766
Great Lakes Food Market;Howard;Snyder;2732 Baker Blvd;USA;10616;2000-11-12;2000-12-10;2000-11-17;117;226;18;Côte de Blaye;67
Great Lakes Food Market;Howard;Snyder;2732 Baker Blvd;USA;10616;2000-11-12;2000-12-10;2000-11-17;117;45;17;Gnocchi di nonna Alice;980
Great Lakes Food Market;Howard;Snyder;2732 Baker Blvd;USA;10616;2000-11-12;2000-12-10;2000-11-17;117;32;18;Fløtemysost;445
Great Lakes Food Market;Howard;Snyder;2732 Baker Blvd;USA;10616;2000-11-12;2000-12-10;2000-11-17;117;27;18;Outback Lager;2300
Wilman Kala;Matti;Karttunen;Keskuskatu 45;Finland;10615;2000-11-11;2000-12-09;2000-11-18;1;34;8;Pâté chinois;1600
Blauer See Delikatessen;Hanna;Moos;Forsterstr 57;Germany;10614;2000-11-10;2000-12-08;2000-11-13;2;29;17;Queso Cabrales;780
Blauer See Delikatessen;Hanna;Moos;Forsterstr 57;Germany;10614;2000-11-10;2000-12-08;2000-11-13;2;29;8;Chartreuse verte;36
Blauer See Delikatessen;Hanna;Moos;Forsterstr 57;Germany;10614;2000-11-10;2000-12-08;2000-11-13;2;23;11;Sir Rodney´s Scones;800
HILARIÓN-Abastos;Carlos;Hernández;Carrera 22 con Ave Carlos Soublette #8-35;Venezuela;10613;2000-11-10;2000-12-08;2000-11-13;8;21;43;Rhönbräu Klosterbier;667
HILARIÓN-Abastos;Carlos;Hernández;Carrera 22 con Ave Carlos Soublette #8-35;Venezuela;10613;2000-11-10;2000-12-08;2000-11-13;8;20;11;Bröd;230
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10612;2000-11-09;2000-12-07;2000-11-13;544;42;43;Camembert Pierrot;55
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10612;2000-11-09;2000-12-07;2000-11-13;544;40;73;Sushi;257
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10612;2000-11-09;2000-12-07;2000-11-13;544;31;21;Maxilaku;489
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10612;2000-11-09;2000-12-07;2000-11-13;544;30;58;Inlagd Sill;443
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10612;2000-11-09;2000-12-07;2000-11-13;544;29;83;Lakkalikööri;2000
La maison d´Asie;Annette;Roulet;1 rue Alsace-Lorraine;France;10610;2000-11-06;2000-12-04;2000-11-18;27;30;24;Inlagd Sill;443
Wolski  Zajazd;Zbyszek;Piestrzeniewicz;ul Filtrowa 68;Poland;10611;2000-11-06;2000-12-04;2000-11-13;81;42;18;Camembert Pierrot;55
Wolski  Zajazd;Zbyszek;Piestrzeniewicz;ul Filtrowa 68;Poland;10611;2000-11-06;2000-12-04;2000-11-13;81;30;13;Sill;290
Wolski  Zajazd;Zbyszek;Piestrzeniewicz;ul Filtrowa 68;Poland;10611;2000-11-06;2000-12-04;2000-11-13;81;29;9;Te från himlen;5000
Du monde entier;Janine;Labrune;67, rue des Cinquante Otages;France;10609;2000-11-05;2000-12-03;2000-11-11;2;40;13;Sushi;257
Du monde entier;Janine;Labrune;67, rue des Cinquante Otages;France;10609;2000-11-05;2000-12-03;2000-11-11;2;29;6;Te från himlen;5000
Du monde entier;Janine;Labrune;67, rue des Cinquante Otages;France;10609;2000-11-05;2000-12-03;2000-11-11;2;23;9;Sir Rodney´s Scones;800
Toms Spezialitäten;Karin;Josephs;Luisenstr 48;Germany;10608;2000-11-04;2000-12-02;2000-11-13;28;45;31;Gnocchi di nonna Alice;980
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10607;2000-11-03;2000-12-01;2000-11-06;200;50;15;Mozzarella di Giovanni;576
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10607;2000-11-03;2000-12-01;2000-11-06;200;46;103;Alice Mutton;44
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10607;2000-11-03;2000-12-01;2000-11-06;200;39;48;Uncle Bob´s Organic Dried Pears;2355
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10607;2000-11-03;2000-12-01;2000-11-06;200;30;45;Boston Crab Meat;21
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10607;2000-11-03;2000-12-01;2000-11-06;200;17;17;Geitost;789
Tradição Hipermercados;Anabela;Domingues;Av Inês de Castro, 414;Brazil;10606;2000-11-03;2000-12-01;2000-11-12;79;54;13;Tarte au sucre;300
Tradição Hipermercados;Anabela;Domingues;Av Inês de Castro, 414;Brazil;10606;2000-11-03;2000-12-01;2000-11-12;79;34;23;Pâté chinois;1600
Tradição Hipermercados;Anabela;Domingues;Av Inês de Castro, 414;Brazil;10606;2000-11-03;2000-12-01;2000-11-12;79;33;23;Chef Anton´s Cajun Seasoning;1200
Mère Paillarde;Jean;Fresnière;43 rue St Laurent;Canada;10605;2000-11-02;2000-11-30;2000-11-10;379;59;23;Raclette Courdavault;766
Mère Paillarde;Jean;Fresnière;43 rue St Laurent;Canada;10605;2000-11-02;2000-11-30;2000-11-10;379;42;73;Camembert Pierrot;55
Mère Paillarde;Jean;Fresnière;43 rue St Laurent;Canada;10605;2000-11-02;2000-11-30;2000-11-10;379;32;18;Fløtemysost;445
Mère Paillarde;Jean;Fresnière;43 rue St Laurent;Canada;10605;2000-11-02;2000-11-30;2000-11-10;379;29;33;Pavlova;2400
Furia Bacalhau e Frutos do Mar;Lino;Rodriguez;Jardim das rosas n 32;Portugal;10604;2000-10-30;2000-11-27;2000-11-10;7;29;13;Lakkalikööri;2000
Furia Bacalhau e Frutos do Mar;Lino;Rodriguez;Jardim das rosas n 32;Portugal;10604;2000-10-30;2000-11-27;2000-11-10;7;25;9;Chocolade;550
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10603;2000-10-30;2000-11-27;2000-11-20;49;32;51;Gustaf´s Knäckebröd;869
Save-a-lot Markets;Jose;Pavarotti;187 Suffolk Ln;USA;10603;2000-10-30;2000-11-27;2000-11-20;49;31;28;Maxilaku;489
Vaffeljernet;Palle;Ibsen;Smagsløget 45;Denmark;10602;2000-10-29;2000-11-26;2000-11-03;3;25;8;Original Frankfurter grüne Soße;944
HILARIÓN-Abastos;Carlos;Hernández;Carrera 22 con Ave Carlos Soublette #8-35;Venezuela;10601;2000-10-28;2000-12-09;2000-11-03;58;59;38;Raclette Courdavault;766
HILARIÓN-Abastos;Carlos;Hernández;Carrera 22 con Ave Carlos Soublette #8-35;Venezuela;10601;2000-10-28;2000-12-09;2000-11-03;58;20;63;Bröd;230
Hungry Coyote Import Store;Yoshi;Latimer;City Center Plaza 516 Main St;USA;10600;2000-10-28;2000-11-25;2000-11-02;45;27;33;Röd Kaviar;125
Hungry Coyote Import Store;Yoshi;Latimer;City Center Plaza 516 Main St;USA;10600;2000-10-28;2000-11-25;2000-11-02;45;21;7;Tourtière;780
B´s Beverages;Victoria;Ashworth;Fauntleroy Circus;UK;10599;2000-10-27;2000-12-08;2000-11-02;30;54;13;Tarte au sucre;300
Rattlesnake Canyon Grocery;Paula;Wilson;2817 Milton Dr;USA;10598;2000-10-26;2000-11-23;2000-10-30;44;50;53;Schoggi Schokolade;245
Rattlesnake Canyon Grocery;Paula;Wilson;2817 Milton Dr;USA;10598;2000-10-26;2000-11-23;2000-10-30;44;32;12;Fløtemysost;445
Piccolo und mehr;Georg;Pipps;Geislweg 14;Austria;10597;2000-10-23;2000-11-20;2000-10-30;35;32;15;Louisiana Fiery Hot Pepper Sauce;890
Piccolo und mehr;Georg;Pipps;Geislweg 14;Austria;10597;2000-10-23;2000-11-20;2000-10-30;35;31;23;Ravioli Angelo;443
Piccolo und mehr;Georg;Pipps;Geislweg 14;Austria;10597;2000-10-23;2000-11-20;2000-10-30;35;19;38;Guaraná Fantástica;2678
White Clover Markets;Karl;Jablonski;305 - 14th Ave Suite 3B;USA;10596;2000-10-23;2000-11-20;2000-11-24;16;50;27;Vegie-spread;780
White Clover Markets;Karl;Jablonski;305 - 14th Ave Suite 3B;USA;10596;2000-10-23;2000-11-20;2000-11-24;16;45;8;Gnocchi di nonna Alice;980
White Clover Markets;Karl;Jablonski;305 - 14th Ave Suite 3B;USA;10596;2000-10-23;2000-11-20;2000-11-24;16;21;33;Rhönbräu Klosterbier;667
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10595;2000-10-22;2000-11-19;2000-10-26;97;44;68;Gudbrandsdalsost;256
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10595;2000-10-22;2000-11-19;2000-10-26;97;38;123;Sirop d´érable;1300
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10595;2000-10-22;2000-11-19;2000-10-26;97;29;33;Steeleye Stout;3400
Lehmanns Marktstand;Renate;Messner;Magazinweg 7;Germany;10593;2000-10-21;2000-11-18;2000-11-25;174;80;24;Sir Rodney´s Marmalade;268
Lehmanns Marktstand;Renate;Messner;Magazinweg 7;Germany;10593;2000-10-21;2000-11-18;2000-11-25;174;44;23;Gudbrandsdalsost;256
Lehmanns Marktstand;Renate;Messner;Magazinweg 7;Germany;10593;2000-10-21;2000-11-18;2000-11-25;174;29;7;Lakkalikööri;2000
Old World Delicatessen;Rene;Phillips;2743 Bering St;USA;10594;2000-10-21;2000-11-18;2000-10-28;5;26;33;Escargots de Bourgogne;800
Old World Delicatessen;Rene;Phillips;2743 Bering St;USA;10594;2000-10-21;2000-11-18;2000-10-28;5;21;27;Filo Mix;78
Lehmanns Marktstand;Renate;Messner;Magazinweg 7;Germany;10592;2000-10-20;2000-11-17;2000-10-28;32;40;8;Gumbär Gummibärchen;778
Lehmanns Marktstand;Renate;Messner;Magazinweg 7;Germany;10592;2000-10-20;2000-11-17;2000-10-28;32;27;28;Genen Shouyu;442
Mère Paillarde;Jean;Fresnière;43 rue St Laurent;Canada;10590;2000-10-19;2000-11-16;2000-10-26;45;29;23;Te från himlen;5000
Mère Paillarde;Jean;Fresnière;43 rue St Laurent;Canada;10590;2000-10-19;2000-11-16;2000-10-26;45;25;63;Original Frankfurter grüne Soße;944
Vaffeljernet;Palle;Ibsen;Smagsløget 45;Denmark;10591;2000-10-19;2000-11-02;2000-10-28;56;39;13;Uncle Bob´s Organic Dried Pears;2355
Vaffeljernet;Palle;Ibsen;Smagsløget 45;Denmark;10591;2000-10-19;2000-11-02;2000-10-28;56;23;17;Aniseed Syrup;120
Vaffeljernet;Palle;Ibsen;Smagsløget 45;Denmark;10591;2000-10-19;2000-11-02;2000-10-28;56;21;53;Tourtière;780
Great Lakes Food Market;Howard;Snyder;2732 Baker Blvd;USA;10589;2000-10-16;2000-11-13;2000-10-26;4;29;7;Steeleye Stout;3400
QUICK-Stop;Horst;Kloss;Taucherstraße 10;Germany;10588;2000-10-15;2000-11-12;2000-10-22;195;65;43;Carnarvon Tigers;12
QUICK-Stop;Horst;Kloss;Taucherstraße 10;Germany;10588;2000-10-15;2000-11-12;2000-10-22;195;25;103;Singaporean Hokkien Fried Mee;0
Que Delícia;Bernardo;Batista;Rua da Panificadora, 12;Brazil;10587;2000-10-14;2000-11-11;2000-10-21;63;40;9;Gumbär Gummibärchen;778
Que Delícia;Bernardo;Batista;Rua da Panificadora, 12;Brazil;10587;2000-10-14;2000-11-11;2000-10-21;63;29;23;Steeleye Stout;3400
Que Delícia;Bernardo;Batista;Rua da Panificadora, 12;Brazil;10587;2000-10-14;2000-11-11;2000-10-21;63;25;23;Original Frankfurter grüne Soße;944
Reggiani Caseifici;Maurizio;Moroni;Strada Provinciale 124;Italy;10586;2000-10-14;2000-11-11;2000-10-21;0;21;7;Filo Mix;78
Wellington Importadora;Paula;Parente;Rua do Mercado, 12;Brazil;10585;2000-10-13;2000-11-10;2000-10-22;13;23;18;Zaanse koeken;8
Blondel père et fils;Frédérique;Citeaux;24, place Kléber;France;10584;2000-10-12;2000-11-09;2000-10-16;59;25;53;Gorgonzola Telino;653
Wartian Herkku;Pirkko;Koskitalo;Torikatu 38;Finland;10583;2000-10-12;2000-11-09;2000-10-16;7;114;13;Thüringer Rostbratwurst;200
Wartian Herkku;Pirkko;Koskitalo;Torikatu 38;Finland;10583;2000-10-12;2000-11-09;2000-10-16;7;44;13;Gudbrandsdalsost;256
Wartian Herkku;Pirkko;Koskitalo;Torikatu 38;Finland;10583;2000-10-12;2000-11-09;2000-10-16;7;42;27;Camembert Pierrot;55
Blauer See Delikatessen;Hanna;Moos;Forsterstr 57;Germany;10582;2000-10-09;2000-11-06;2000-10-26;28;31;7;Ravioli Angelo;443
Blauer See Delikatessen;Hanna;Moos;Forsterstr 57;Germany;10582;2000-10-09;2000-11-06;2000-10-26;28;29;17;Lakkalikööri;2000
Familia Arquibaldo;Aria;Cruz;Rua Orós, 92;Brazil;10581;2000-10-08;2000-11-05;2000-10-14;3;21;53;Rhönbräu Klosterbier;667
Ottilies Käseladen;Henriette;Pfalzheim;Mehrheimerstr 369;Germany;10580;2000-10-08;2000-11-05;2000-10-13;76;34;18;Tofu;450
Ottilies Käseladen;Henriette;Pfalzheim;Mehrheimerstr 369;Germany;10580;2000-10-08;2000-11-05;2000-10-13;76;32;33;Louisiana Fiery Hot Pepper Sauce;890
Ottilies Käseladen;Henriette;Pfalzheim;Mehrheimerstr 369;Germany;10580;2000-10-08;2000-11-05;2000-10-13;76;23;12;Jack´s New England Clam Chowder;734
Let´s Stop N Shop;Jaime;Yorres;87 Polk St Suite 5;USA;10579;2000-10-07;2000-11-04;2000-10-16;14;27;13;Genen Shouyu;442
Let´s Stop N Shop;Jaime;Yorres;87 Polk St Suite 5;USA;10579;2000-10-07;2000-11-04;2000-10-16;14;21;24;Rhönbräu Klosterbier;667
B´s Beverages;Victoria;Ashworth;Fauntleroy Circus;UK;10578;2000-10-06;2000-11-03;2000-11-06;30;31;9;Ravioli Angelo;443
B´s Beverages;Victoria;Ashworth;Fauntleroy Circus;UK;10578;2000-10-06;2000-11-03;2000-11-06;30;29;23;Steeleye Stout;3400
Tortuga Restaurante;Miguel;Angel Paolino;Avda Azteca 123;Mexico;10576;2000-10-05;2000-10-19;2000-10-12;19;31;24;Gula Malacca;995
Tortuga Restaurante;Miguel;Angel Paolino;Avda Azteca 123;Mexico;10576;2000-10-05;2000-10-19;2000-10-12;19;29;13;Te från himlen;5000
Tortuga Restaurante;Miguel;Angel Paolino;Avda Azteca 123;Mexico;10576;2000-10-05;2000-10-19;2000-10-12;19;25;23;Gorgonzola Telino;653
Trail´s Head Gourmet Provisioners;Helvetius;Nagy;722 DaVinci Blvd;USA;10577;2000-10-05;2000-11-16;2000-10-12;25;29;13;Chartreuse verte;36
Trail´s Head Gourmet Provisioners;Helvetius;Nagy;722 DaVinci Blvd;USA;10577;2000-10-05;2000-11-16;2000-10-12;25;25;21;Original Frankfurter grüne Soße;944
Trail´s Head Gourmet Provisioners;Helvetius;Nagy;722 DaVinci Blvd;USA;10577;2000-10-05;2000-11-16;2000-10-12;25;21;23;Rhönbräu Klosterbier;667
Morgenstern Gesundkost;Alexander;Feuer;Heerstr 22;Germany;10575;2000-10-02;2000-10-16;2000-10-12;127;59;15;Raclette Courdavault;766
Morgenstern Gesundkost;Alexander;Feuer;Heerstr 22;Germany;10575;2000-10-02;2000-10-16;2000-10-12;127;50;9;Vegie-spread;780
Morgenstern Gesundkost;Alexander;Feuer;Heerstr 22;Germany;10575;2000-10-02;2000-10-16;2000-10-12;127;50;33;Mozzarella di Giovanni;576
Morgenstern Gesundkost;Alexander;Feuer;Heerstr 22;Germany;10575;2000-10-02;2000-10-16;2000-10-12;127;29;13;Lakkalikööri;2000
Antonio Moreno Taquería;Antonio;Moreno;Mataderos  2312;Mexico;10573;2000-10-01;2000-10-29;2000-10-02;85;46;21;Alice Mutton;44
Antonio Moreno Taquería;Antonio;Moreno;Mataderos  2312;Mexico;10573;2000-10-01;2000-10-29;2000-10-02;85;41;28;Perth Pasties;500
Antonio Moreno Taquería;Antonio;Moreno;Mataderos  2312;Mexico;10573;2000-10-01;2000-10-29;2000-10-02;85;26;43;Sasquatch Ale;2560
Trail´s Head Gourmet Provisioners;Helvetius;Nagy;722 DaVinci Blvd;USA;10574;2000-10-01;2000-10-29;2000-10-12;38;54;13;Tarte au sucre;300
Trail´s Head Gourmet Provisioners;Helvetius;Nagy;722 DaVinci Blvd;USA;10574;2000-10-01;2000-10-29;2000-10-12;38;42;9;Wimmers gute Semmelknödel;888
Trail´s Head Gourmet Provisioners;Helvetius;Nagy;722 DaVinci Blvd;USA;10574;2000-10-01;2000-10-29;2000-10-12;38;30;5;Boston Crab Meat;21
Trail´s Head Gourmet Provisioners;Helvetius;Nagy;722 DaVinci Blvd;USA;10574;2000-10-01;2000-10-29;2000-10-12;38;17;17;Geitost;789
Sillmästaren AB;Christina;Berglund;Berguvsvägen  8;Sweden;10572;2000-09-30;2000-10-28;2000-10-07;116;41;13;Mascarpone Fabioli;779
Sillmästaren AB;Christina;Berglund;Berguvsvägen  8;Sweden;10572;2000-09-30;2000-10-28;2000-10-07;116;30;53;Boston Crab Meat;21
Sillmästaren AB;Christina;Berglund;Berguvsvägen  8;Sweden;10572;2000-09-30;2000-10-28;2000-10-07;116;29;15;Pavlova;2400
Sillmästaren AB;Christina;Berglund;Berguvsvägen  8;Sweden;10572;2000-09-30;2000-10-28;2000-10-07;116;21;18;Rhönbräu Klosterbier;667
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10571;2000-09-29;2000-11-10;2000-10-16;26;34;14;Tofu;450
Ernst Handel;Roland;Mendel;Kirchgasse 6;Austria;10571;2000-09-29;2000-11-10;2000-10-16;26;25;31;Singaporean Hokkien Fried Mee;0
Mère Paillarde;Jean;Fresnière;43 rue St Laurent;Canada;10570;2000-09-29;2000-10-27;2000-10-01;189;45;63;Gnocchi di nonna Alice;980
Mère Paillarde;Jean;Fresnière;43 rue St Laurent;Canada;10570;2000-09-29;2000-10-27;2000-10-01;189;29;18;Queso Cabrales;780
Rattlesnake Canyon Grocery;Paula;Wilson;2817 Milton Dr;USA;10569;2000-09-28;2000-10-26;2000-10-23;59;29;33;Lakkalikööri;2000
Rattlesnake Canyon Grocery;Paula;Wilson;2817 Milton Dr;USA;10569;2000-09-28;2000-10-26;2000-10-23;59;25;38;Gorgonzola Telino;653
Galería del gastrónomo;Eduardo;Saavedra;Rambla de Cataluña, 23;Spain;10568;2000-09-25;2000-10-23;2000-10-21;7;40;8;Sushi;257
Blondel père et fils;Frédérique;Citeaux;24, place Kléber;France;10566;2000-09-24;2000-10-22;2000-09-30;88;65;21;Carnarvon Tigers;12
Blondel père et fils;Frédérique;Citeaux;24, place Kléber;France;10566;2000-09-24;2000-10-22;2000-09-30;88;29;38;Queso Cabrales;780
Blondel père et fils;Frédérique;Citeaux;24, place Kléber;France;10566;2000-09-24;2000-10-22;2000-09-30;88;29;13;Lakkalikööri;2000
Hungry Owl All-Night Grocers;Patricia;McKenna;8 Johnstown Road;Ireland;10567;2000-09-24;2000-10-22;2000-09-29;34;59;43;Raclette Courdavault;766
Hungry Owl All-Night Grocers;Patricia;McKenna;8 Johnstown Road;Ireland;10567;2000-09-24;2000-10-22;2000-09-29;34;57;6;Manjimup Dried Apples;566
Hungry Owl All-Night Grocers;Patricia;McKenna;8 Johnstown Road;Ireland;10567;2000-09-24;2000-10-22;2000-09-29;34;25;63;Gorgonzola Telino;653
Mère Paillarde;Jean;Fresnière;43 rue St Laurent;Canada;10565;2000-09-23;2000-10-21;2000-09-30;7;42;21;Wimmers gute Semmelknödel;888
Mère Paillarde;Jean;Fresnière;43 rue St Laurent;Canada;10565;2000-09-23;2000-10-21;2000-09-30;7;19;28;Guaraná Fantástica;2678
Rattlesnake Canyon Grocery;Paula;Wilson;2817 Milton Dr;USA;10564;2000-09-22;2000-10-20;2000-09-28;14;46;19;Alice Mutton;44
Rattlesnake Canyon Grocery;Paula;Wilson;2817 Milton Dr;USA;10564;2000-09-22;2000-10-20;2000-09-28;14;34;28;Pâté chinois;1600
Rattlesnake Canyon Grocery;Paula;Wilson;2817 Milton Dr;USA;10564;2000-09-22;2000-10-20;2000-09-28;14;25;9;Gorgonzola Telino;653
Ricardo Adocicados;Janete;Limeira;Av Copacabana, 267;Brazil;10563;2000-09-22;2000-11-03;2000-10-06;60;30;28;Inlagd Sill;443
Ricardo Adocicados;Janete;Limeira;Av Copacabana, 267;Brazil;10563;2000-09-22;2000-11-03;2000-10-06;60;21;73;Filo Mix;78
Reggiani Caseifici;Maurizio;Moroni;Strada Provinciale 124;Italy;10562;2000-09-21;2000-10-19;2000-09-24;23;54;13;Tarte au sucre;300
Reggiani Caseifici;Maurizio;Moroni;Strada Provinciale 124;Italy;10562;2000-09-21;2000-10-19;2000-09-24;23;17;23;Geitost;789
Folk och fä HB;Maria;Larsson;Åkergatan 24;Sweden;10561;2000-09-18;2000-10-16;2000-09-21;242;57;53;Manjimup Dried Apples;566
Folk och fä HB;Maria;Larsson;Åkergatan 24;Sweden;10561;2000-09-18;2000-10-16;2000-09-21;242;31;13;Gula Malacca;995
